customer_id,tenure_days,monthly_fee,num_logins_last_30,support_tickets_last_90,is_auto_renew,num_payments_failed,avg_session_time,churn
15514,685,70,10,0,1,0,5.25,0
15515,158,100,12,2,1,0,15.24,0
15516,172,30,15,2,1,0,14.91,0
15517,494,100,4,0,1,0,13.03,0
15518,970,100,10,0,0,1,14.75,0
15519,311,100,14,2,1,0,6.09,0
15520,403,70,12,1,1,1,5.81,0
15521,669,70,5,0,0,0,13.95,0
15522,770,10,9,0,1,1,10.33,0
15523,676,50,9,1,1,1,20.11,0
15524,659,20,9,1,1,1,17.66,1
15525,903,10,11,1,0,0,18.72,0
15526,666,30,10,2,1,1,16.35,0
15527,463,100,10,2,0,0,21.77,0
15528,367,70,16,3,1,0,9.34,0
15529,550,100,13,0,1,0,6.65,0
15530,643,70,5,1,0,0,15.75,0
15531,870,20,12,0,1,0,22.76,0
15532,255,10,11,2,1,0,18.25,0
15533,208,10,10,1,0,1,16.78,1
15534,450,30,5,1,1,0,18.67,0
15535,95,10,13,0,0,0,12.39,0
15536,860,10,13,0,0,1,16.17,0
15537,839,50,16,2,1,1,17.11,0
15538,478,20,9,1,1,1,4.05,1
15539,683,100,12,1,0,0,8.72,0
15540,762,10,16,3,1,0,24.22,0
15541,190,30,9,3,1,0,14.69,0
15542,711,100,8,4,1,0,22.93,0
15543,484,70,7,1,1,0,15.46,1
15544,733,10,7,1,1,0,26.8,0
15545,536,10,8,1,1,0,11.31,0
15546,756,100,8,2,0,2,17.63,0
15547,423,70,15,0,0,0,16.65,0
15548,836,50,13,0,1,0,15.5,1
15549,640,20,6,1,1,1,12.34,0
15550,605,50,8,2,1,1,10.61,0
15551,812,30,9,3,1,1,17.75,0
15552,133,100,12,0,1,1,8.54,1
15553,55,10,14,4,1,0,21.53,1
15554,989,50,7,0,1,0,12.26,1
15555,510,20,6,1,0,0,26.48,0
15556,670,30,13,2,1,0,16.86,0
15557,541,50,10,1,1,0,13.36,0
15558,410,10,16,0,1,0,13.0,0
15559,211,20,13,0,1,0,15.28,0
15560,666,10,14,1,1,0,16.29,0
15561,293,10,15,2,1,0,13.26,0
15562,987,30,8,0,1,0,18.14,0
15563,734,20,8,2,1,0,12.77,0
15564,115,70,8,2,1,1,14.18,0
15565,949,10,9,2,1,1,10.67,0
15566,670,20,16,0,1,0,6.52,0
15567,259,10,14,0,1,0,17.27,0
15568,763,50,12,1,0,0,20.72,0
15569,122,50,13,1,1,0,14.67,1
15570,299,20,6,1,0,1,13.25,1
15571,775,30,7,3,1,0,8.56,0
15572,381,70,11,1,1,0,20.58,0
15573,561,50,9,4,0,0,13.81,0
15574,889,30,3,1,0,0,13.96,0
15575,841,70,10,3,1,1,20.88,1
15576,501,50,13,7,1,0,24.65,0
15577,297,70,10,0,0,0,21.45,0
15578,362,100,10,3,1,1,22.64,0
15579,589,10,9,1,0,1,9.07,1
15580,463,20,10,1,1,0,13.69,0
15581,438,50,8,4,0,0,19.93,1
15582,127,50,16,0,0,0,11.65,0
15583,197,10,5,2,1,0,17.17,1
15584,221,50,14,2,0,1,13.83,1
15585,995,50,11,0,0,0,18.55,0
15586,91,100,9,2,1,2,30.65,0
15587,411,50,10,3,0,0,16.48,0
15588,8,50,8,2,1,1,15.39,0
15589,544,50,21,3,1,0,15.39,0
15590,468,30,5,2,0,0,16.21,0
15591,320,50,18,2,1,0,14.31,0
15592,394,10,7,1,0,0,16.89,0
15593,269,100,5,4,1,1,26.26,0
15594,191,50,10,1,1,1,7.15,1
15595,861,70,6,1,0,1,8.88,0
15596,675,100,9,1,0,0,13.02,0
15597,61,100,11,0,1,0,17.15,0
15598,438,70,10,1,0,0,18.38,1
15599,264,10,10,0,1,0,15.05,0
15600,797,30,7,2,0,1,17.85,1
15601,95,10,9,1,1,1,24.67,0
15602,553,30,4,3,0,0,29.91,0
15603,926,20,9,4,1,2,17.64,0
15604,470,70,7,3,0,0,11.92,1
15605,661,100,8,2,1,0,21.32,0
15606,716,100,9,1,1,1,11.67,0
15607,779,100,12,0,1,0,12.66,0
15608,514,70,13,2,1,0,18.01,0
15609,690,70,11,2,1,1,14.41,0
15610,937,30,8,2,0,0,12.89,0
15611,194,100,13,1,0,0,16.03,1
15612,482,10,9,2,1,1,18.01,0
15613,899,30,12,2,1,0,16.97,0
15614,336,100,11,1,1,0,6.62,0
15615,435,70,14,2,1,1,14.82,0
15616,196,70,13,5,1,0,18.36,1
15617,855,70,8,2,0,0,15.2,0
15618,249,100,7,1,0,0,12.22,0
15619,498,70,12,3,1,0,10.62,0
15620,212,20,7,2,1,0,7.3,1
15621,665,70,13,1,1,0,16.21,0
15622,670,100,12,1,1,0,18.66,0
15623,466,30,10,2,0,1,18.32,0
15624,874,70,9,1,0,0,13.79,0
15625,651,50,11,3,0,0,12.02,0
15626,221,20,13,3,0,0,21.4,1
15627,273,100,10,2,0,0,7.55,1
15628,154,70,11,3,0,1,13.94,0
15629,249,50,12,2,1,0,15.4,0
15630,279,100,11,0,0,0,14.46,0
15631,440,30,14,0,0,0,12.35,1
15632,948,20,4,3,1,1,9.48,0
15633,816,70,15,2,1,0,16.62,0
15634,276,30,8,1,1,0,16.97,0
15635,514,100,12,2,0,0,15.98,0
15636,88,50,9,0,0,0,13.53,0
15637,799,100,9,0,1,1,10.66,0
15638,923,100,10,0,0,0,12.01,0
15639,642,20,7,4,0,0,8.28,0
15640,505,70,10,1,1,0,25.52,0
15641,590,30,11,2,1,0,8.79,0
15642,772,20,11,1,1,0,25.75,0
15643,241,50,7,0,1,1,18.51,0
15644,653,70,5,2,0,0,17.2,1
15645,740,20,10,2,1,1,10.05,0
15646,675,50,12,1,1,0,13.75,0
15647,236,50,9,4,1,0,20.34,0
15648,128,30,10,3,1,0,14.0,0
15649,503,100,11,4,1,0,14.96,0
15650,200,50,14,0,0,0,12.74,0
15651,962,50,12,3,1,0,16.44,0
15652,902,100,14,2,1,0,15.34,0
15653,543,10,6,1,1,0,15.78,0
15654,502,50,15,2,1,0,13.06,0
15655,650,70,6,2,1,0,20.78,0
15656,492,20,8,1,1,1,12.29,0
15657,21,100,6,3,0,0,16.93,1
15658,234,100,9,2,0,0,14.84,0
15659,714,100,12,1,0,0,15.88,0
15660,791,70,7,4,1,0,11.18,0
15661,643,100,7,2,1,0,13.08,0
15662,416,70,14,2,1,0,5.55,1
15663,148,30,13,0,1,0,19.03,0
15664,970,10,10,0,1,0,13.55,0
15665,29,100,12,1,1,1,16.81,0
15666,361,10,10,1,0,1,6.77,0
15667,308,100,8,2,1,0,14.75,0
15668,883,70,12,0,1,1,25.04,0
15669,942,20,17,1,1,0,16.34,0
15670,162,10,9,1,1,1,25.82,0
15671,869,10,5,3,1,0,19.27,0
15672,852,70,13,0,1,2,18.68,0
15673,61,10,7,1,1,0,17.52,0
15674,125,30,12,0,1,0,16.13,0
15675,456,70,18,1,1,0,23.48,0
15676,71,10,6,0,1,0,14.86,0
15677,838,10,4,0,0,0,18.56,0
15678,907,10,8,0,1,0,14.71,0
15679,876,70,7,0,0,0,13.32,0
15680,466,20,9,0,1,0,16.27,0
15681,243,50,9,2,0,0,9.24,0
15682,490,100,15,0,0,0,15.32,0
15683,761,10,10,1,1,0,14.28,0
15684,221,50,17,1,0,0,23.2,0
15685,473,50,8,2,1,0,11.94,0
15686,959,10,7,1,1,0,9.73,0
15687,533,10,13,2,0,1,16.8,0
15688,494,100,8,1,1,1,10.94,0
15689,899,50,8,0,0,0,8.82,0
15690,82,20,14,1,1,1,20.61,0
15691,856,50,16,2,0,0,16.91,0
15692,879,20,15,4,0,0,14.54,0
15693,998,30,15,2,0,1,10.51,0
15694,522,20,8,0,1,0,16.41,0
15695,923,100,12,0,1,1,17.71,0
15696,12,70,6,1,1,1,6.42,0
15697,263,10,8,2,1,0,12.77,0
15698,657,30,11,2,1,0,15.56,0
15699,449,50,9,0,1,0,9.36,0
15700,192,20,10,3,0,0,20.25,0
15701,762,30,9,1,0,1,20.31,0
15702,114,70,9,1,1,1,6.37,1
15703,26,20,4,2,0,0,8.66,0
15704,783,100,7,4,0,0,16.23,0
15705,499,50,5,1,1,2,25.22,0
15706,508,50,12,1,1,1,15.98,1
15707,545,20,10,1,1,0,12.06,0
15708,62,70,5,1,1,2,16.11,0
15709,229,10,11,1,1,0,10.31,0
15710,815,10,8,0,0,0,22.01,0
15711,607,50,15,1,1,0,17.92,0
15712,35,70,10,2,1,0,14.05,0
15713,705,50,2,3,1,0,13.22,0
15714,456,10,7,2,1,0,18.74,0
15715,588,50,8,3,1,0,11.46,0
15716,891,20,13,1,1,0,13.18,0
15717,502,100,8,2,1,1,22.0,0
15718,761,20,12,1,0,0,8.96,0
15719,595,100,7,1,0,0,8.46,1
15720,25,70,11,0,1,0,20.02,0
15721,569,10,9,0,1,0,12.81,0
15722,32,70,14,3,1,1,13.38,1
15723,831,70,12,2,1,0,2.31,0
15724,12,10,6,3,1,1,11.09,1
15725,319,30,9,1,1,0,9.22,0
15726,845,30,6,2,1,0,19.07,0
15727,604,50,11,5,1,1,14.02,1
15728,1,30,12,3,1,0,11.44,0
15729,435,20,5,0,1,0,18.81,0
15730,838,100,12,0,1,0,15.36,0
15731,136,70,9,4,1,2,21.5,1
15732,196,50,17,4,1,1,26.48,0
15733,133,70,6,2,1,1,8.06,0
15734,985,10,12,1,1,0,13.7,0
15735,86,30,10,3,1,0,3.4,1
15736,476,10,15,2,1,0,10.37,1
15737,807,50,21,0,0,0,17.44,1
15738,791,100,3,2,1,0,16.19,0
15739,324,20,7,0,1,0,20.28,0
15740,180,30,8,2,1,0,18.98,0
15741,516,10,14,1,1,1,5.67,0
15742,638,100,5,5,1,0,17.91,1
15743,175,30,9,0,0,1,8.61,0
15744,763,70,10,5,1,0,14.71,0
15745,21,20,7,2,1,1,23.35,0
15746,997,100,4,2,1,0,11.21,0
15747,952,30,14,0,1,0,8.54,0
15748,105,20,19,0,1,0,7.01,0
15749,578,100,13,2,1,0,16.65,0
15750,443,70,10,0,0,1,19.59,0
15751,775,70,9,2,0,0,5.25,0
15752,49,10,10,2,0,1,8.34,1
15753,528,50,9,1,0,1,17.04,1
15754,145,10,11,4,1,0,9.73,0
15755,340,20,11,2,0,0,16.43,0
15756,762,10,9,2,1,2,9.49,1
15757,855,100,14,1,0,1,10.89,0
15758,354,30,8,2,1,0,20.59,0
15759,75,100,8,1,1,3,11.34,1
15760,802,10,11,1,1,2,12.06,0
15761,929,50,12,3,0,0,23.06,0
15762,794,100,9,2,1,0,15.41,0
15763,578,100,11,2,0,0,17.99,0
15764,637,100,9,2,0,0,6.43,1
15765,319,50,10,3,1,1,9.12,1
15766,87,100,11,1,1,0,16.62,0
15767,553,20,7,1,1,0,11.02,0
15768,982,70,7,2,1,0,15.43,0
15769,698,50,6,1,1,1,15.99,0
15770,866,20,9,1,0,0,15.07,0
15771,892,50,11,0,1,0,6.8,0
15772,847,50,8,1,1,1,10.63,0
15773,778,70,18,0,1,0,17.98,0
15774,783,30,9,1,1,1,12.04,0
15775,42,20,9,3,0,0,22.09,0
15776,93,50,13,0,1,0,13.96,0
15777,697,50,7,1,1,1,13.02,0
15778,727,10,8,0,1,0,17.47,0
15779,507,100,12,2,1,0,26.27,0
15780,529,30,7,2,0,1,19.77,0
15781,956,70,10,2,1,0,17.56,0
15782,265,20,10,2,1,0,11.53,0
15783,626,50,13,3,1,1,11.56,0
15784,292,100,12,0,0,0,12.76,1
15785,969,20,6,0,1,0,13.55,0
15786,464,70,8,3,0,0,8.52,1
15787,804,30,11,3,1,1,7.57,0
15788,560,10,10,0,1,0,2.0,1
15789,819,30,10,1,1,0,24.93,0
15790,97,10,14,0,0,0,13.32,0
15791,887,20,11,2,1,1,13.24,0
15792,95,30,13,1,0,0,9.88,0
15793,326,30,10,0,1,1,11.4,0
15794,74,30,9,2,1,0,13.34,1
15795,336,70,10,0,1,0,18.14,0
15796,68,20,9,2,1,0,14.03,0
15797,758,10,13,2,1,0,16.18,0
15798,918,30,15,3,1,0,25.55,0
15799,77,20,8,0,1,0,11.74,0
15800,208,100,6,0,1,2,16.13,0
15801,884,70,9,2,1,0,22.1,0
15802,766,70,9,3,0,0,17.49,0
15803,221,100,5,2,0,0,10.23,0
15804,262,20,9,2,0,1,12.7,0
15805,410,10,11,3,1,0,16.34,0
15806,331,20,10,2,1,0,14.26,0
15807,344,20,14,1,1,0,15.57,0
15808,989,50,5,0,1,0,11.92,0
15809,771,70,9,2,1,0,16.26,0
15810,820,10,2,2,0,0,17.2,0
15811,74,50,7,3,1,0,10.99,1
15812,637,100,11,1,0,0,10.49,0
15813,700,20,10,2,1,0,11.66,0
15814,254,100,13,1,1,1,10.31,0
15815,959,70,5,0,0,0,18.05,0
15816,833,50,7,1,0,0,14.55,0
15817,820,50,9,2,1,0,11.49,0
15818,747,10,20,2,1,0,14.59,0
15819,986,20,6,1,1,1,22.04,0
15820,762,10,5,1,1,0,8.16,0
15821,332,50,11,1,1,0,12.94,0
15822,398,50,9,1,1,0,10.56,0
15823,345,10,12,2,1,0,5.35,1
15824,584,50,9,0,0,0,15.76,1
15825,747,30,11,2,1,0,13.81,0
15826,836,70,10,0,1,0,13.03,0
15827,668,20,9,2,1,3,20.91,0
15828,455,70,6,1,1,2,12.08,0
15829,906,20,15,3,1,1,15.93,0
15830,115,50,4,2,1,1,9.57,0
15831,313,10,9,2,1,1,14.66,0
15832,228,10,6,0,1,0,18.75,0
15833,834,50,7,0,0,1,14.25,0
15834,858,20,6,2,1,0,17.47,0
15835,245,50,9,2,1,0,9.18,0
15836,818,20,12,1,1,0,8.72,0
15837,526,50,11,3,1,1,18.59,0
15838,528,50,7,2,1,1,17.26,0
15839,950,50,9,1,0,1,19.85,0
15840,427,10,10,1,1,0,17.16,0
15841,42,20,7,4,0,1,19.92,1
15842,465,100,11,1,1,0,6.63,0
15843,622,50,9,1,1,0,11.11,0
15844,278,70,15,0,1,0,10.93,0
15845,836,70,10,2,0,1,11.98,1
15846,19,10,7,1,0,0,16.11,0
15847,66,30,8,0,0,0,4.1,0
15848,167,100,11,1,1,0,14.52,1
15849,585,10,8,0,1,0,9.37,0
15850,403,30,15,2,0,0,21.47,0
15851,912,10,10,0,1,0,17.29,1
15852,822,70,10,3,0,0,15.33,0
15853,409,50,8,1,1,0,15.14,0
15854,112,20,13,0,0,0,6.89,0
15855,274,50,12,2,1,0,19.12,0
15856,407,70,6,0,1,0,10.14,0
15857,373,20,9,0,1,0,13.01,0
15858,597,30,8,3,1,0,15.9,0
15859,651,30,13,1,0,0,14.27,1
15860,39,70,14,0,1,1,3.33,1
15861,105,20,11,1,1,0,18.5,0
15862,324,50,10,2,1,0,17.85,0
15863,793,70,6,2,1,0,18.06,0
15864,959,30,10,3,1,0,19.11,0
15865,992,70,12,2,0,0,20.32,1
15866,414,50,13,5,0,2,12.82,1
15867,429,10,9,1,1,0,10.43,0
15868,635,100,9,1,1,1,20.57,0
15869,730,100,5,1,0,1,7.95,0
15870,889,100,10,1,0,0,12.95,0
15871,61,10,4,1,1,0,13.4,0
15872,612,50,7,2,0,0,10.54,0
15873,307,20,11,6,1,0,17.3,0
15874,354,70,10,0,0,0,11.35,0
15875,393,50,8,0,1,1,10.22,0
15876,204,10,10,1,1,1,19.14,0
15877,258,30,13,0,1,1,10.01,0
15878,486,100,12,1,1,0,9.05,0
15879,517,100,10,0,0,0,8.37,0
15880,446,50,10,0,0,0,9.98,1
15881,709,100,13,0,1,0,15.65,0
15882,180,100,8,2,1,0,13.75,0
15883,342,50,6,3,1,0,11.47,0
15884,133,50,6,1,1,0,25.44,0
15885,443,10,8,3,1,2,19.68,1
15886,836,10,15,1,1,0,10.58,0
15887,253,100,8,1,0,1,14.29,1
15888,265,50,9,2,0,1,14.57,1
15889,93,50,13,2,1,0,14.32,0
15890,662,100,5,3,0,0,14.06,1
15891,411,20,6,0,1,0,10.65,0
15892,138,30,10,1,1,1,14.75,0
15893,208,70,3,0,1,0,17.96,0
15894,637,70,11,2,1,1,13.52,0
15895,746,100,7,1,1,0,14.29,0
15896,573,70,10,0,0,0,21.86,0
15897,307,10,5,3,1,1,17.59,0
15898,266,10,14,1,0,0,17.33,0
15899,646,20,10,3,1,0,22.12,0
15900,318,100,10,4,0,1,6.96,0
15901,113,10,5,1,1,0,12.41,0
15902,901,100,7,2,1,1,11.84,0
15903,378,100,14,3,0,0,15.32,0
15904,454,50,12,3,1,0,17.87,0
15905,191,30,10,0,1,0,19.38,0
15906,891,30,18,2,1,1,10.45,0
15907,440,100,12,4,1,0,20.73,0
15908,187,30,10,1,1,0,13.11,0
15909,831,30,10,2,1,0,2.9,0
15910,367,70,14,3,1,0,16.11,0
15911,89,70,10,1,1,1,9.91,0
15912,187,50,13,2,1,0,21.69,0
15913,819,20,13,5,0,0,6.29,0
15914,946,10,6,1,1,0,18.51,0
15915,132,10,12,0,1,0,8.23,0
15916,872,70,8,0,1,0,15.55,0
15917,635,100,7,2,1,2,20.01,0
15918,560,30,9,5,1,0,19.72,1
15919,800,50,9,1,0,0,20.53,1
15920,376,20,8,1,0,0,12.36,1
15921,691,70,5,3,1,1,9.72,0
15922,692,100,11,1,1,0,20.17,0
15923,99,50,6,2,1,0,16.54,0
15924,842,100,13,2,0,0,8.89,0
15925,34,50,9,2,1,0,10.85,0
15926,932,70,8,2,1,0,13.38,1
15927,582,50,22,1,1,0,16.85,0
15928,171,30,10,2,0,0,19.92,1
15929,366,50,10,1,1,0,26.56,0
15930,784,20,4,1,1,0,1.0,0
15931,59,50,7,1,0,1,21.03,0
15932,181,10,12,2,0,0,13.95,1
15933,19,50,7,2,1,0,18.43,0
15934,226,100,12,0,0,0,16.7,0
15935,473,70,6,3,1,0,20.15,0
15936,95,10,14,0,1,0,11.99,0
15937,881,70,18,2,0,0,8.77,0
15938,297,100,13,2,1,0,10.42,0
15939,593,20,9,1,1,0,11.96,0
15940,175,30,6,1,0,0,14.81,1
15941,222,20,11,0,1,0,19.28,0
15942,615,10,14,0,0,0,18.85,0
15943,54,100,9,1,1,0,20.51,0
15944,695,100,11,1,0,0,17.32,0
15945,863,30,17,0,1,0,16.89,0
15946,403,50,9,2,1,0,14.57,0
15947,318,10,5,1,1,0,18.29,0
15948,867,30,7,4,1,0,12.4,0
15949,349,70,13,2,1,0,23.15,0
15950,443,30,12,1,0,1,17.91,1
15951,833,70,10,1,1,0,21.54,0
15952,580,70,7,0,1,0,20.83,0
15953,540,100,7,0,1,0,19.15,0
15954,786,30,11,2,1,0,9.81,1
15955,282,100,5,1,0,0,9.59,0
15956,360,100,13,2,0,0,19.95,0
15957,915,20,14,2,0,0,12.13,0
15958,823,20,14,3,0,0,18.66,0
15959,631,100,8,3,1,1,14.13,0
15960,892,100,11,2,1,1,23.67,0
15961,953,70,9,2,0,0,8.66,0
15962,646,100,13,0,1,0,18.3,0
15963,641,10,6,3,1,3,8.29,0
15964,8,30,11,1,1,2,13.01,1
15965,993,10,13,2,1,1,19.85,0
15966,563,20,10,3,1,2,8.05,1
15967,491,10,13,0,0,0,22.69,0
15968,341,50,12,1,1,0,12.71,0
15969,472,50,16,1,1,0,9.9,0
15970,793,20,13,1,1,1,18.92,0
15971,687,10,14,2,0,0,13.18,0
15972,695,30,13,1,0,0,18.71,1
15973,704,20,8,1,1,0,14.09,0
15974,249,50,9,2,1,0,14.72,0
15975,235,20,9,2,0,0,9.45,0
15976,83,10,21,4,0,0,20.53,1
15977,93,10,9,0,1,1,17.81,0
15978,885,10,6,3,1,0,24.91,0
15979,394,70,10,1,1,0,17.46,0
15980,824,10,10,1,1,0,18.44,0
15981,268,100,13,1,1,1,18.54,0
15982,417,50,18,2,1,0,8.68,0
15983,632,50,12,4,1,0,13.49,0
15984,583,70,11,3,1,1,21.68,0
15985,529,50,6,0,1,1,7.32,0
15986,253,50,8,2,1,0,7.54,1
15987,957,20,10,0,1,0,15.69,0
15988,122,10,7,1,1,0,13.03,0
15989,892,100,14,2,1,0,2.72,1
15990,10,100,10,1,0,0,13.33,1
15991,799,20,7,0,1,0,13.06,0
15992,316,100,13,2,1,0,16.02,0
15993,838,20,11,2,1,0,4.9,0
15994,273,100,11,3,0,0,10.63,0
15995,306,50,9,3,0,0,16.28,1
15996,805,30,10,1,0,0,19.71,0
15997,210,10,8,1,0,0,15.98,0
15998,958,30,8,1,0,0,13.24,1
15999,730,50,12,0,1,0,8.03,0
16000,753,70,13,1,1,0,10.71,0
16001,886,20,12,2,0,1,23.98,0
16002,464,100,11,1,1,0,19.71,0
16003,712,100,5,3,1,0,12.88,0
16004,728,50,14,2,1,0,17.9,0
16005,717,100,15,1,1,2,27.78,0
16006,925,50,5,0,1,1,22.03,0
16007,416,30,10,0,1,1,13.49,0
16008,216,70,13,2,1,1,14.84,0
16009,80,20,9,0,1,0,5.27,0
16010,779,100,11,0,0,0,17.33,0
16011,480,70,13,0,1,0,16.69,0
16012,902,70,9,0,1,1,12.11,0
16013,891,70,16,3,0,1,17.32,0
16014,547,10,7,0,1,0,16.31,0
16015,801,70,10,1,1,0,19.87,0
16016,18,50,6,0,1,0,16.95,0
16017,165,10,12,1,1,1,12.93,0
16018,525,10,11,1,1,0,12.14,0
16019,202,70,6,1,1,0,9.61,0
16020,741,100,6,0,1,0,15.74,0
16021,346,100,8,1,1,0,17.53,0
16022,366,100,10,2,1,0,7.71,0
16023,977,100,8,2,0,0,21.93,0
16024,448,50,10,1,0,0,7.51,0
16025,513,100,9,1,1,0,19.23,0
16026,319,20,8,1,0,0,14.31,0
16027,217,70,9,0,0,0,15.18,0
16028,34,10,9,2,1,1,10.65,0
16029,871,20,9,2,0,0,25.45,0
16030,266,100,13,1,0,0,13.55,0
16031,640,20,7,1,1,0,19.94,0
16032,724,10,8,4,0,0,11.41,1
16033,775,100,9,4,0,0,24.41,1
16034,824,20,10,2,1,0,16.29,0
16035,80,50,14,0,1,0,22.62,0
16036,677,50,8,2,1,0,9.52,0
16037,413,70,7,1,0,1,8.67,0
16038,252,70,4,3,1,0,11.25,1
16039,12,20,8,1,1,0,19.09,0
16040,401,10,10,1,0,0,10.44,0
16041,816,50,6,3,1,0,11.16,0
16042,724,30,9,2,1,1,18.6,0
16043,282,70,6,0,1,0,13.99,0
16044,112,50,14,1,1,0,19.12,0
16045,723,100,7,2,1,0,11.91,0
16046,378,20,15,0,1,0,18.4,0
16047,751,50,4,0,1,0,12.6,0
16048,268,50,13,2,1,0,23.3,0
16049,917,20,9,2,1,1,17.44,1
16050,298,70,10,2,0,0,10.55,0
16051,317,70,11,1,0,0,15.97,1
16052,570,30,15,0,1,1,14.71,0
16053,509,30,14,0,1,0,16.47,0
16054,950,70,15,1,1,0,12.83,0
16055,546,70,10,2,1,0,18.71,0
16056,775,70,8,2,1,0,12.67,0
16057,365,70,9,0,1,0,23.17,0
16058,547,50,10,4,1,0,24.39,0
16059,271,30,13,0,1,0,15.25,0
16060,961,20,5,0,0,0,20.12,0
16061,474,10,12,1,0,1,19.05,0
16062,739,20,8,1,1,0,6.12,0
16063,537,100,6,1,1,0,19.47,0
16064,234,10,10,4,1,0,15.14,0
16065,59,50,9,1,1,0,13.02,0
16066,251,100,13,1,0,0,17.56,0
16067,847,30,15,1,1,1,14.55,0
16068,86,10,11,4,1,0,13.77,1
16069,763,70,6,5,0,1,13.38,1
16070,390,100,9,6,0,0,14.61,0
16071,180,50,13,1,1,0,19.63,0
16072,719,10,15,3,1,0,14.36,0
16073,856,70,17,2,0,0,6.74,0
16074,149,100,10,0,1,0,16.49,0
16075,583,50,17,1,0,1,16.17,0
16076,121,100,17,0,1,0,8.39,0
16077,765,10,8,2,1,0,13.41,1
16078,605,70,11,0,1,1,13.19,0
16079,256,30,8,0,1,0,7.47,0
16080,766,50,13,0,0,0,7.75,0
16081,864,10,11,5,1,0,16.64,0
16082,800,70,7,0,0,1,21.47,0
16083,309,30,6,1,1,0,13.28,1
16084,59,100,18,1,1,0,13.23,1
16085,69,70,14,1,1,1,8.9,0
16086,446,30,5,1,1,0,20.24,0
16087,388,10,11,1,1,0,17.31,0
16088,86,70,10,1,0,0,15.98,0
16089,786,70,13,2,1,0,17.58,0
16090,227,20,4,1,0,1,19.11,0
16091,593,50,5,3,1,0,8.43,0
16092,626,70,11,0,0,0,15.57,0
16093,184,30,13,1,1,0,12.73,0
16094,792,50,11,2,1,0,17.79,0
16095,322,10,11,0,1,0,11.79,0
16096,909,50,6,1,1,0,18.13,0
16097,318,20,16,2,0,1,11.99,0
16098,566,10,4,0,1,1,17.36,0
16099,399,70,9,4,0,1,12.58,1
16100,709,100,10,2,0,1,13.73,0
16101,899,10,9,0,1,0,15.77,0
16102,293,10,11,2,1,0,8.21,0
16103,293,20,13,2,1,2,19.13,1
16104,485,30,11,0,0,1,16.14,0
16105,899,10,6,4,1,1,19.73,1
16106,447,30,8,3,1,0,7.27,0
16107,803,50,8,0,1,0,19.1,0
16108,692,100,11,1,1,0,16.55,0
16109,983,20,9,1,1,0,8.03,0
16110,892,70,9,3,1,0,10.45,0
16111,412,10,15,0,1,0,13.37,0
16112,508,100,11,2,0,0,14.69,0
16113,734,100,3,1,0,0,10.83,0
16114,786,30,8,1,0,0,25.6,0
16115,890,10,10,0,1,0,17.28,0
16116,244,100,15,3,1,0,11.23,0
16117,420,20,6,1,0,0,7.24,1
16118,929,70,8,2,1,0,10.87,0
16119,960,50,13,4,0,0,14.73,0
16120,154,50,4,3,1,0,16.85,0
16121,816,30,9,0,0,0,13.39,1
16122,424,100,10,2,1,0,14.94,0
16123,273,50,8,0,1,0,23.33,0
16124,936,30,14,2,0,2,20.07,0
16125,647,70,12,2,1,0,11.79,0
16126,825,10,12,1,1,0,21.13,0
16127,520,20,10,1,1,0,8.28,0
16128,128,70,15,3,1,2,19.61,1
16129,373,70,11,3,1,0,21.42,0
16130,568,50,7,1,0,1,12.54,1
16131,638,50,9,5,1,1,11.6,0
16132,159,20,11,1,1,1,20.59,0
16133,571,10,13,1,1,0,17.82,0
16134,570,70,12,1,0,0,22.11,0
16135,652,100,15,3,1,0,13.54,0
16136,176,50,13,0,1,1,16.41,0
16137,927,70,10,0,1,0,15.76,0
16138,620,10,8,0,1,2,21.07,1
16139,211,30,12,2,1,0,16.23,0
16140,447,10,8,3,1,1,12.59,1
16141,586,70,14,1,0,0,18.07,0
16142,167,70,7,1,0,0,10.22,0
16143,460,20,13,3,1,1,20.32,0
16144,916,70,15,0,0,1,5.6,0
16145,357,50,13,0,1,2,20.73,0
16146,304,100,11,2,1,1,17.52,0
16147,233,20,8,3,1,0,10.41,1
16148,327,70,9,2,1,0,17.75,0
16149,884,10,5,1,1,1,14.08,0
16150,182,70,10,3,1,0,3.32,1
16151,634,10,9,2,0,0,10.61,0
16152,334,10,10,1,1,0,8.58,1
16153,715,70,9,1,1,0,10.44,0
16154,967,10,13,1,1,0,28.12,0
16155,29,100,9,1,1,1,14.83,1
16156,714,30,18,1,1,0,16.39,0
16157,93,20,7,2,1,0,21.7,0
16158,841,70,11,1,0,1,16.22,0
16159,868,30,14,0,1,1,11.07,0
16160,688,10,6,0,1,0,16.3,0
16161,330,10,7,6,1,0,8.46,1
16162,723,20,5,2,0,0,16.47,0
16163,184,30,16,3,0,0,10.24,1
16164,95,30,8,2,1,0,22.22,0
16165,785,70,10,0,0,0,9.89,0
16166,649,10,9,0,1,1,12.51,0
16167,749,50,11,0,1,0,16.97,0
16168,353,70,14,3,1,2,15.22,0
16169,930,70,8,1,0,0,16.29,0
16170,941,70,9,2,1,0,4.0,0
16171,984,20,9,0,1,0,10.95,0
16172,265,20,6,2,0,0,12.87,0
16173,647,70,4,0,1,1,8.05,0
16174,656,100,7,1,1,1,15.16,0
16175,19,50,8,2,0,0,7.25,0
16176,743,30,12,1,0,0,17.81,0
